validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
0.15925520919626882,0.8399999737739563,289,1159,,
,,289,1159,0.07142571359872818,0.9292929172515869
0.15926314909728695,0.8399999737739563,290,1163,,
,,290,1163,0.07142174243927002,0.9292929172515869
0.15927025064577796,0.8399999737739563,291,1167,,
,,291,1167,0.0714184045791626,0.9292929172515869
0.15927576607368504,0.8399999737739563,292,1171,,
,,292,1171,0.0714147761464119,0.9292929172515869
0.15927835239640625,0.8399999737739563,293,1175,,
,,293,1175,0.07141097635030746,0.9292929172515869
0.15927668997369615,0.8399999737739563,294,1179,,
,,294,1179,0.07140709459781647,0.9292929172515869
0.1592736134087084,0.8399999737739563,295,1183,,
,,295,1183,0.07140319049358368,0.9292929172515869
0.15926951215047114,0.8399999737739563,296,1187,,
,,296,1187,0.07139930129051208,0.9292929172515869
0.15926630279557236,0.8399999737739563,297,1191,,
,,297,1191,0.0713953971862793,0.9292929172515869
0.15926430344945883,0.8399999737739563,298,1195,,
,,298,1195,0.0713915079832077,0.9292929172515869
0.15926779721638634,0.8399999737739563,299,1199,,
,,299,1199,0.0713903084397316,0.9292929172515869
0.15927141443440063,0.8399999737739563,300,1203,,
,,300,1203,0.07138492166996002,0.9292929172515869
0.15922934483431855,0.8399999737739563,301,1207,,
,,301,1207,0.0713845044374466,0.9292929172515869
0.1591931018186448,0.8399999737739563,302,1211,,
,,302,1211,0.0713808685541153,0.9292929172515869
0.15917478724527245,0.8399999737739563,303,1215,,
,,303,1215,0.07137849926948547,0.9292929172515869
0.15916765378582312,0.8399999737739563,304,1219,,
,,304,1219,0.07137523591518402,0.9292929172515869
0.15916868912134122,0.8399999737739563,305,1223,,
,,305,1223,0.07137161493301392,0.9292929172515869
0.15917202629058008,0.8399999737739563,306,1227,,
,,306,1227,0.0713680312037468,0.9292929172515869
0.1591753241343639,0.8399999737739563,307,1231,,
,,307,1231,0.07136446237564087,0.9292929172515869
0.15918145096738834,0.8399999737739563,308,1235,,
,,308,1235,0.07136327773332596,0.9292929172515869
0.15918570567765594,0.8399999737739563,309,1239,,
,,309,1239,0.07135846465826035,0.9292929172515869
0.15918527429904294,0.8399999737739563,310,1243,,
,,310,1243,0.07135559618473053,0.9292929172515869
0.15918463467613717,0.8399999737739563,311,1247,,
,,311,1247,0.0713525265455246,0.9292929172515869
0.15918442701084648,0.8399999737739563,312,1251,,
,,312,1251,0.07134927809238434,0.9292929172515869
0.15918446601278863,0.8399999737739563,313,1255,,
,,313,1255,0.07134593278169632,0.9292929172515869
0.15918245519116475,0.8399999737739563,314,1259,,
,,314,1259,0.07134270668029785,0.9292929172515869
0.15917848388940498,0.8399999737739563,315,1263,,
,,315,1263,0.07133929431438446,0.9292929172515869
0.15917533932352793,0.8399999737739563,316,1267,,
,,316,1267,0.07133600115776062,0.9292929172515869
0.15912836189554105,0.8399999737739563,317,1271,,
,,317,1271,0.0713336318731308,0.9292929172515869
0.1590890131895211,0.8399999737739563,318,1275,,
,,318,1275,0.07133246213197708,0.9292929172515869
0.15906790844526061,0.8399999737739563,319,1279,,
,,319,1279,0.07133018970489502,0.9292929172515869
0.15906161053362788,0.8399999737739563,320,1283,,
,,320,1283,0.07132788747549057,0.9292929172515869
0.15906357317660386,0.8399999737739563,321,1287,,
,,321,1287,0.07132509350776672,0.9292929172515869
0.15906869216239397,0.8399999737739563,322,1291,,
,,322,1291,0.07132212817668915,0.9292929172515869
0.15907464442007424,0.8399999737739563,323,1295,,
,,323,1295,0.0713190957903862,0.9292929172515869
0.15907894795847682,0.8399999737739563,324,1299,,
,,324,1299,0.07131600379943848,0.9292929172515869
0.15908168323647548,0.8399999737739563,325,1303,,
,,325,1303,0.07131288945674896,0.9292929172515869
0.15908302915465866,0.8399999737739563,326,1307,,
,,326,1307,0.07130973786115646,0.9292929172515869
0.1590858754033326,0.8399999737739563,327,1311,,
,,327,1311,0.07130665332078934,0.9292929172515869
0.1590884484580799,0.8399999737739563,328,1315,,
,,328,1315,0.0713043287396431,0.9292929172515869
0.1590902671253155,0.8399999737739563,329,1319,,
,,329,1319,0.07130178064107895,0.9292929172515869
0.15909154796418698,0.8399999737739563,330,1323,,
,,330,1323,0.07129903882741928,0.9292929172515869
0.15909238785847368,0.8399999737739563,331,1327,,
,,331,1327,0.07129617780447006,0.9292929172515869
0.15908875191636407,0.8399999737739563,332,1331,,
,,332,1331,0.07129357755184174,0.9292929172515869
0.15903955844500034,0.8399999737739563,333,1335,,
,,333,1335,0.07129200547933578,0.9292929172515869
0.15898872270587508,0.8399999737739563,334,1339,,
,,334,1339,0.07128936797380447,0.9292929172515869
0.1589609867435405,0.8399999737739563,335,1343,,
,,335,1343,0.07128748297691345,0.9292929172515869
0.15895009579456093,0.8399999737739563,336,1347,,
,,336,1347,0.0712849423289299,0.9292929172515869
0.15894894706980697,0.8399999737739563,337,1351,,
,,337,1351,0.0712820515036583,0.9292929172515869
0.1589554673095906,0.8399999737739563,338,1355,,
,,338,1355,0.07128172367811203,0.9292929172515869
0.15896331403207292,0.8399999737739563,339,1359,,
,,339,1359,0.07127724587917328,0.9292929172515869
0.15897049194781265,0.8399999737739563,340,1363,,
,,340,1363,0.07127495855093002,0.9292929172515869
0.15897534075540995,0.8399999737739563,341,1367,,
,,341,1367,0.07127250730991364,0.9292929172515869
0.1589783080845392,0.8399999737739563,342,1371,,
,,342,1371,0.0712699145078659,0.9292929172515869
0.1589798050776734,0.8399999737739563,343,1375,,
,,343,1375,0.07126720249652863,0.9292929172515869
0.15898018153670318,0.8399999737739563,344,1379,,
,,344,1379,0.07126444578170776,0.9292929172515869
0.15898106470360104,0.8399999737739563,345,1383,,
,,345,1383,0.07126166671514511,0.9292929172515869
0.15898216030910503,0.8399999737739563,346,1387,,
,,346,1387,0.07125891000032425,0.9292929172515869
0.15898095810794405,0.8399999737739563,347,1391,,
,,347,1391,0.07125680893659592,0.9292929172515869
0.15898018209160505,0.8399999737739563,348,1395,,
,,348,1395,0.07125447690486908,0.9292929172515869
0.15898030573760769,0.8399999737739563,349,1399,,
,,349,1399,0.07125238329172134,0.9292929172515869
0.15892717384008004,0.8399999737739563,350,1403,,
,,350,1403,0.07125147432088852,0.9292929172515869
0.15888104228384128,0.8399999737739563,351,1407,,
,,351,1407,0.07124920934438705,0.9292929172515869
0.15885681103402555,0.8399999737739563,352,1411,,
,,352,1411,0.07124748080968857,0.9292929172515869
0.15884638605784857,0.8399999737739563,353,1415,,
,,353,1415,0.07124518603086472,0.9292929172515869
0.15884394050833234,0.8399999737739563,354,1419,,
,,354,1419,0.07124274969100952,0.9292929172515869
0.15884565257941044,0.8399999737739563,355,1423,,
,,355,1423,0.07124023884534836,0.9292929172515869
0.15884899247908255,0.8399999737739563,356,1427,,
,,356,1427,0.071237713098526,0.9292929172515869
0.15885142708814495,0.8399999737739563,357,1431,,
,,357,1431,0.07123519480228424,0.9292929172515869
0.1588552380174747,0.8399999737739563,358,1435,,
,,358,1435,0.07123461365699768,0.9292929172515869
0.15885802908680677,0.8399999737739563,359,1439,,
,,359,1439,0.071230947971344,0.9292929172515869
0.15885941195427616,0.8399999737739563,360,1443,,
,,360,1443,0.07122890651226044,0.9292929172515869
0.15886112513946402,0.8399999737739563,361,1447,,
,,361,1447,0.07122668623924255,0.9292929172515869
0.15886291733815386,0.8399999737739563,362,1451,,
,,362,1451,0.07122436910867691,0.9292929172515869
0.15886460086494794,0.8399999737739563,363,1455,,
,,363,1455,0.07122200727462769,0.9292929172515869
0.15886602796426572,0.8399999737739563,364,1459,,
,,364,1459,0.07121961563825607,0.9292929172515869
0.15886435174455138,0.8399999737739563,365,1463,,
,,365,1463,0.07121726125478745,0.9292929172515869
0.15880921652701685,0.8399999737739563,366,1467,,
,,366,1467,0.07121537625789642,0.9292929172515869
0.15876004496161467,0.8399999737739563,367,1471,,
,,367,1471,0.07121383398771286,0.9292929172515869
0.15873463306245433,0.8399999737739563,368,1475,,
,,368,1475,0.07121342420578003,0.9292929172515869
0.15872480684371454,0.8399999737739563,369,1479,,
,,369,1479,0.07121089845895767,0.9292929172515869
0.15872332565586697,0.8399999737739563,370,1483,,
,,370,1483,0.07120903581380844,0.9292929172515869
0.1587253926619395,0.8399999737739563,371,1487,,
,,371,1487,0.07120706886053085,0.9292929172515869
0.15872875724538799,0.8399999737739563,372,1491,,
,,372,1491,0.07120496034622192,0.9292929172515869
0.1587310999471721,0.8399999737739563,373,1495,,
,,373,1495,0.0712028369307518,0.9292929172515869
0.1587323437590087,0.8399999737739563,374,1499,,
,,374,1499,0.0712006464600563,0.9292929172515869
0.15873255379158974,0.8399999737739563,375,1503,,
,,375,1503,0.07119840383529663,0.9292929172515869
0.15873184729078463,0.8399999737739563,376,1507,,
,,376,1507,0.07119613885879517,0.9292929172515869
0.15873039697428556,0.8399999737739563,377,1511,,
,,377,1511,0.0711938664317131,0.9292929172515869
0.1587248149386616,0.8399999737739563,378,1515,,
,,378,1515,0.071192666888237,0.9292929172515869
0.15872069260362273,0.8399999737739563,379,1519,,
,,379,1519,0.07119017839431763,0.9292929172515869
0.15871851852367222,0.8399999737739563,380,1523,,
,,380,1523,0.07118844985961914,0.9292929172515869
0.15871759375967234,0.8399999737739563,381,1527,,
,,381,1527,0.07118657231330872,0.9292929172515869
0.15871736385403012,0.8399999737739563,382,1531,,
,,382,1531,0.07118457555770874,0.9292929172515869
0.15871743990852807,0.8399999737739563,383,1535,,
,,383,1535,0.0711825042963028,0.9292929172515869
0.15866461674434756,0.8399999737739563,384,1539,,
,,384,1539,0.07118245959281921,0.9292929172515869
0.15861687104782923,0.8399999737739563,385,1543,,
,,385,1543,0.07117941975593567,0.9292929172515869
0.15858966236384964,0.8399999737739563,386,1547,,
,,386,1547,0.07117793709039688,0.9292929172515869
0.1585773512049845,0.8399999737739563,387,1551,,
,,387,1551,0.07117601484060287,0.9292929172515869
0.15857300008390923,0.8399999737739563,388,1555,,
,,388,1555,0.07117397338151932,0.9292929172515869
0.1585735753957617,0.8399999737739563,389,1559,,
,,389,1559,0.07117307931184769,0.9292929172515869
0.15857578365822042,0.8399999737739563,390,1563,,
,,390,1563,0.07117053866386414,0.9292929172515869
0.15857683801050826,0.8399999737739563,391,1567,,
,,391,1567,0.07116890698671341,0.9292929172515869
0.15857684128484334,0.8399999737739563,392,1571,,
,,392,1571,0.07116713374853134,0.9292929172515869
0.15857591094305212,0.8399999737739563,393,1575,,
,,393,1575,0.07116524130105972,0.9292929172515869
0.1585741752134642,0.8399999737739563,394,1579,,
,,394,1579,0.07116328179836273,0.9292929172515869
0.15857176429528874,0.8399999737739563,395,1583,,
,,395,1583,0.07116129249334335,0.9292929172515869
0.15856880504241375,0.8399999737739563,396,1587,,
,,396,1587,0.07115927338600159,0.9292929172515869
0.15856420142228841,0.8399999737739563,397,1591,,
,,397,1591,0.07115736603736877,0.9292929172515869
0.15855781768485508,0.8399999737739563,398,1595,,
,,398,1595,0.07115539908409119,0.9292929172515869
0.15855263414521448,0.8399999737739563,399,1599,,
,,399,1599,0.0711534395813942,0.9292929172515869
0.15854992063761375,0.8399999737739563,400,1603,,
,,400,1603,0.0711526945233345,0.9292929172515869
0.1585481013117963,0.8399999737739563,401,1607,,
,,401,1607,0.07115017622709274,0.9292929172515869
0.1584936143294809,0.8399999737739563,402,1611,,
,,402,1611,0.07115064561367035,0.9292929172515869
0.15844391062429997,0.8399999737739563,403,1615,,
,,403,1615,0.0711478739976883,0.9292929172515869
0.15841452623342506,0.8399999737739563,404,1619,,
,,404,1619,0.0711466372013092,0.9292929172515869
0.15840033576955748,0.8399999737739563,405,1623,,
,,405,1623,0.07114498317241669,0.9292929172515869
0.15839435613925307,0.8399999737739563,406,1627,,
,,406,1627,0.07114318013191223,0.9292929172515869
0.15839194229990042,0.8399999737739563,407,1631,,
,,407,1631,0.07114136219024658,0.9292929172515869
0.15839132002122436,0.8399999737739563,408,1635,,
,,408,1635,0.07113949954509735,0.9292929172515869
0.15838995930160946,0.8399999737739563,409,1639,,
,,409,1639,0.0711376816034317,0.9292929172515869
0.15838859437709213,0.8399999737739563,410,1643,,
,,410,1643,0.07113628834486008,0.9292929172515869
0.15838642598414854,0.8399999737739563,411,1647,,
,,411,1647,0.0711345300078392,0.9292929172515869
0.1583833695973187,0.8399999737739563,412,1651,,
,,412,1651,0.07113299518823624,0.9292929172515869
0.15837959559370102,0.8399999737739563,413,1655,,
,,413,1655,0.07113135606050491,0.9292929172515869
0.15837529723739974,0.8399999737739563,414,1659,,
,,414,1659,0.07112962007522583,0.9292929172515869
0.15837055638200606,0.8399999737739563,415,1663,,
,,415,1663,0.07112783193588257,0.9292929172515869
0.1583654181824531,0.8399999737739563,416,1667,,
,,416,1667,0.07112602889537811,0.9292929172515869
0.15835876402211113,0.8399999737739563,417,1671,,
,,417,1671,0.07112424820661545,0.9292929172515869
0.1583528467096498,0.8399999737739563,418,1675,,
,,418,1675,0.07112247496843338,0.9292929172515869
0.15834795015877756,0.8399999737739563,419,1679,,
,,419,1679,0.07112068682909012,0.9292929172515869
0.15828736639720678,0.8399999737739563,420,1683,,
,,420,1683,0.07112066447734833,0.9292929172515869
0.15823257265485804,0.8399999737739563,421,1687,,
,,421,1687,0.0711183026432991,0.9292929172515869
0.1581994400588126,0.8399999737739563,422,1691,,
,,422,1691,0.07111721485853195,0.9292929172515869
0.15818053154469713,0.8399999737739563,423,1695,,
,,423,1695,0.07111597061157227,0.9292929172515869
0.15816964767186048,0.8399999737739563,424,1699,,
,,424,1699,0.07111453264951706,0.9292929172515869
0.15816374950240508,0.8399999737739563,425,1703,,
,,425,1703,0.07111293822526932,0.9292929172515869
0.15816068002700917,0.8399999737739563,426,1707,,
,,426,1707,0.07111126184463501,0.9292929172515869
0.15815894426788468,0.8399999737739563,427,1711,,
,,427,1711,0.07110954821109772,0.9292929172515869
0.15815617271452848,0.8399999737739563,428,1715,,
,,428,1715,0.07110784202814102,0.9292929172515869
0.15815226357832268,0.8399999737739563,429,1719,,
,,429,1719,0.07110613584518433,0.9292929172515869
0.1581472525000128,0.8399999737739563,430,1723,,
,,430,1723,0.07110440731048584,0.9292929172515869
0.1581412323732091,0.8399999737739563,431,1727,,
,,431,1727,0.07110267877578735,0.9292929172515869
0.15813468257282445,0.8399999737739563,432,1731,,
,,432,1731,0.07110171020030975,0.9292929172515869
0.1581275430422066,0.8399999737739563,433,1735,,
,,433,1735,0.07109969854354858,0.9292929172515869
0.15811990580782934,0.8399999737739563,434,1739,,
,,434,1739,0.07109826058149338,0.9292929172515869
0.15811187880339037,0.8399999737739563,435,1743,,
,,435,1743,0.07109672576189041,0.9292929172515869
0.15810354597168488,0.8399999737739563,436,1747,,
,,436,1747,0.07109513133764267,0.9292929172515869
0.1580962819396029,0.8399999737739563,437,1751,,
,,437,1751,0.07109349220991135,0.9292929172515869
0.158089532669695,0.8399999737739563,438,1755,,
,,438,1755,0.07109183818101883,0.9292929172515869
0.15802542189403726,0.8399999737739563,439,1759,,
,,439,1759,0.07109204679727554,0.9292929172515869
0.1579658964834147,0.8399999737739563,440,1763,,
,,440,1763,0.07108927518129349,0.9292929172515869
0.1579261800118742,0.8399999737739563,441,1767,,
,,441,1767,0.07108794152736664,0.9292929172515869
0.15790124513192805,0.8399999737739563,442,1771,,
,,442,1771,0.07108648121356964,0.9292929172515869
0.15788623505237653,0.8399999737739563,443,1775,,
,,443,1775,0.07108569145202637,0.9292929172515869
0.1578763034114249,0.8399999737739563,444,1779,,
,,444,1779,0.07108370214700699,0.9292929172515869
0.15786918508214662,0.8399999737739563,445,1783,,
,,445,1783,0.07108231633901596,0.9292929172515869
0.15786196869284483,0.8399999737739563,446,1787,,
,,446,1787,0.07108081877231598,0.9292929172515869
0.15785425896753083,0.8399999737739563,447,1791,,
,,447,1791,0.07107928395271301,0.9292929172515869
0.15784582717270076,0.8399999737739563,448,1795,,
,,448,1795,0.07107768952846527,0.9292929172515869
0.15783656529580267,0.8399999737739563,449,1799,,
,,449,1799,0.07107608020305634,0.9292929172515869
0.15782643679397843,0.8399999737739563,450,1803,,
,,450,1803,0.07107444852590561,0.9292929172515869
0.15781544550839316,0.8399999737739563,451,1807,,
,,451,1807,0.0710727795958519,0.9292929172515869
0.15780363848677073,0.8399999737739563,452,1811,,
,,452,1811,0.07107112556695938,0.9292929172515869
0.15779105262386758,0.8399999737739563,453,1815,,
,,453,1815,0.07106946408748627,0.9292929172515869
0.15777500437728229,0.8399999737739563,454,1819,,
,,454,1819,0.07106886059045792,0.9292929172515869
0.1577587947869506,0.8399999737739563,455,1823,,
,,455,1823,0.07106661051511765,0.9292929172515869
0.15774322420106304,0.8399999737739563,456,1827,,
,,456,1827,0.07106523960828781,0.9292929172515869
0.15772947611652963,0.8399999737739563,457,1831,,
,,457,1831,0.07106375694274902,0.9292929172515869
0.15771674188463616,0.8399999737739563,458,1835,,
,,458,1835,0.07106221467256546,0.9292929172515869
0.15770294972581886,0.8399999737739563,459,1839,,
,,459,1839,0.07106064260005951,0.9292929172515869
0.15763060667983744,0.8399999737739563,460,1843,,
,,460,1843,0.07106074690818787,0.9292929172515869
0.15756340838490515,0.8399999737739563,461,1847,,
,,461,1847,0.07105798274278641,0.9292929172515869
0.1575163255361562,0.8399999737739563,462,1851,,
,,462,1851,0.07105657458305359,0.9292929172515869
0.15748299743687796,0.8399999737739563,463,1855,,
,,463,1855,0.07105504721403122,0.9292929172515869
0.15745872533720437,0.8399999737739563,464,1859,,
,,464,1859,0.07105344533920288,0.9292929172515869
0.15744000450504614,0.8399999737739563,465,1863,,
,,465,1863,0.07105258852243423,0.9292929172515869
0.15742458115095165,0.8399999737739563,466,1867,,
,,466,1867,0.0710505023598671,0.9292929172515869
0.15740921450864856,0.8399999737739563,467,1871,,
,,467,1871,0.07104907184839249,0.9292929172515869
0.15739338578574077,0.8399999737739563,468,1875,,
,,468,1875,0.07104755938053131,0.9292929172515869
0.15737678863342985,0.8399999737739563,469,1879,,
,,469,1879,0.07104597240686417,0.9292929172515869
0.1573592025014325,0.8399999737739563,470,1883,,
,,470,1883,0.07104434818029404,0.9292929172515869
0.15734050831432433,0.8399999737739563,471,1887,,
,,471,1887,0.07104267925024033,0.9292929172515869
0.1573201354771318,0.8399999737739563,472,1891,,
,,472,1891,0.07104100286960602,0.9292929172515869
0.1572953597803858,0.8399999737739563,473,1895,,
,,473,1895,0.0710393488407135,0.9292929172515869
0.15726952338480402,0.8399999737739563,474,1899,,
,,474,1899,0.07103761285543442,0.9292929172515869
0.1572435154891239,0.8399999737739563,475,1903,,
,,475,1903,0.07103589177131653,0.9292929172515869
0.1572132371097113,0.8399999737739563,476,1907,,
,,476,1907,0.07103472948074341,0.9292929172515869
0.15718277555854007,0.8399999737739563,477,1911,,
,,477,1911,0.07103282958269119,0.9292929172515869
0.15715410885961284,0.8399999737739563,478,1915,,
,,478,1915,0.07103130966424942,0.9292929172515869
0.15712648928526576,0.8399999737739563,479,1919,,
,,479,1919,0.07102969288825989,0.9292929172515869
0.15709802054449462,0.8399999737739563,480,1923,,
,,480,1923,0.07102802395820618,0.9292929172515869
0.1570681448912793,0.8399999737739563,481,1927,,
,,481,1927,0.07102630287408829,0.9292929172515869
0.15703705387170025,0.8399999737739563,482,1931,,
,,482,1931,0.07102452963590622,0.9292929172515869
0.1570061450652137,0.8399999737739563,483,1935,,
,,483,1935,0.07102271914482117,0.9292929172515869
0.15697487305477442,0.8399999737739563,484,1939,,
,,484,1939,0.07102089375257492,0.9292929172515869
0.1568792704715394,0.8399999737739563,485,1943,,
,,485,1943,0.0710199698805809,0.9292929172515869
0.15678976658469274,0.8399999737739563,486,1947,,
,,486,1947,0.07101759314537048,0.9292929172515869
0.15672221398495267,0.8399999737739563,487,1951,,
,,487,1951,0.07101614028215408,0.9292929172515869
0.15666980439535685,0.8399999737739563,488,1955,,
,,488,1955,0.07101432234048843,0.9292929172515869
0.1566271138789289,0.8399999737739563,489,1959,,
,,489,1959,0.07101258635520935,0.9292929172515869
0.15658667083935351,0.8399999737739563,490,1963,,
,,490,1963,0.0710107609629631,0.9292929172515869
0.15654623388225478,0.8399999737739563,491,1967,,
,,491,1967,0.07100888341665268,0.9292929172515869
0.1565050066572469,0.8399999737739563,492,1971,,
,,492,1971,0.07100692391395569,0.9292929172515869
0.15646244388433686,0.8399999737739563,493,1975,,
,,493,1975,0.07100490480661392,0.9292929172515869
0.15641823528300866,0.8399999737739563,494,1979,,
,,494,1979,0.07100281119346619,0.9292929172515869
0.15637214554825085,0.8399999737739563,495,1983,,
,,495,1983,0.07100068032741547,0.9292929172515869
0.1563240153855933,0.8399999737739563,496,1987,,
,,496,1987,0.07099850475788116,0.9292929172515869
0.1562731590057544,0.8399999737739563,497,1991,,
,,497,1991,0.07099635154008865,0.9292929172515869
0.15622036400643147,0.8399999737739563,498,1995,,
,,498,1995,0.07099438458681107,0.9292929172515869
0.15616582305139431,0.8399999737739563,499,1999,,
,,499,1999,0.07099229842424393,0.9292929172515869
