validation_loss,validation_accuracy,epoch,step,train_loss,train_accuracy
,,81,327,0.24947693943977356,0.4747474789619446
0.25344580057495786,0.5199999809265137,82,331,,
,,82,331,0.24942681193351746,0.46464645862579346
0.2534360767763129,0.5199999809265137,83,335,,
,,83,335,0.24937531352043152,0.46464645862579346
0.253429090048331,0.5199999809265137,84,339,,
,,84,339,0.2493555247783661,0.46464645862579346
0.25342001545303017,0.5199999809265137,85,343,,
,,85,343,0.24934284389019012,0.46464645862579346
0.25341726280915683,0.5199999809265137,86,347,,
,,86,347,0.24932453036308289,0.46464645862579346
0.2534208075811629,0.5199999809265137,87,351,,
,,87,351,0.24929790198802948,0.46464645862579346
0.25350409844196986,0.5199999809265137,88,355,,
,,88,355,0.2492741048336029,0.46464645862579346
0.253586320189133,0.5199999809265137,89,359,,
,,89,359,0.2492455244064331,0.4747474789619446
0.2534721159172536,0.5199999809265137,90,363,,
,,90,363,0.2492096871137619,0.4747474789619446
0.2533609270608612,0.5199999809265137,91,367,,
,,91,367,0.24921444058418274,0.4747474789619446
0.25340823516144,0.5199999809265137,92,371,,
,,92,371,0.24922412633895874,0.4747474789619446
0.25353921634506493,0.5199999809265137,93,375,,
,,93,375,0.2492056041955948,0.4747474789619446
0.25364718618222576,0.5199999809265137,94,379,,
,,94,379,0.24917560815811157,0.4747474789619446
0.25362901124171267,0.5199999809265137,95,383,,
,,95,383,0.24914592504501343,0.4747474789619446
0.2536057000606117,0.5199999809265137,96,387,,
,,96,387,0.24913522601127625,0.4747474789619446
0.2535918178899348,0.5199999809265137,97,391,,
,,97,391,0.2491164207458496,0.4747474789619446
0.25367305404525275,0.5199999809265137,98,395,,
,,98,395,0.24909967184066772,0.4747474789619446
0.2537754594297268,0.5199999809265137,99,399,,
,,99,399,0.24906790256500244,0.4848484992980957
